presentation_position,trace_sequence,frame_sequence,reset_sequence,grounding_completion,modifier_completion,solver_completion,has_modifier,solver_backend,solver_failure,node_executed,body_grounded,placement_alpha,lyra_source_identity,spring_identity,rig_id,rig_revision,profile_id,profile_revision,pose_plan_hash,calibration_id,calibration_revision,physics_scene_identity,self_filter_identity,pelvis_lyra_target,pelvis_resolved_target,pelvis_current,pelvis_spring_velocity,pelvis_previous_target,pelvis_spring_initialized,pelvis_translation_x,pelvis_translation_y,pelvis_translation_z,pelvis_goal_weight,pelvis_goal_application,pelvis_goal_source,modifier_selected_side,baseline_producer_operation,baseline_producer_call_site,baseline_goal_offset,baseline_goal_count,baseline_rig_id,baseline_rig_revision,left_hit,left_surface,left_query_shape,left_query_purpose,left_query_foot_index,left_query_origin_x,left_query_origin_y,left_query_origin_z,left_query_capsule_end_x,left_query_capsule_end_y,left_query_capsule_end_z,left_query_direction_x,left_query_direction_y,left_query_direction_z,left_query_radius,left_query_maximum_distance,left_query_layer_mask,left_query_minimum_ground_normal_dot,left_hit_location_x,left_hit_location_y,left_hit_location_z,left_impact_point_x,left_impact_point_y,left_impact_point_z,left_hit_normal_x,left_hit_normal_y,left_hit_normal_z,left_hit_distance,left_contact,left_transition,left_has_anchor,left_anchor_local_x,left_anchor_local_y,left_anchor_local_z,left_anchor_local_rotation_x,left_anchor_local_rotation_y,left_anchor_local_rotation_z,left_anchor_local_rotation_w,left_anchor_world_x,left_anchor_world_y,left_anchor_world_z,left_anchor_world_rotation_x,left_anchor_world_rotation_y,left_anchor_world_rotation_z,left_anchor_world_rotation_w,left_anchor_blend,left_swing_eligible,left_selected_for_rewrite,left_rewritten,left_prediction_reject,left_future_surface,left_future_point_x,left_future_point_y,left_future_point_z,left_future_normal_x,left_future_normal_y,left_future_normal_z,left_ground_envelope_count,left_ground_envelope_reject,left_predictive_query_count,left_predictive_rejected_query_count,left_prediction_horizon,left_swing_clearance,left_baseline_application,left_final_source,left_solver_result_available,left_plant_confidence,left_plant_contact,left_sole_height,left_placement_weight,left_animation_foot_speed,left_surface_distance,left_sole_support_surface,left_sole_support_point_x,left_sole_support_point_y,left_sole_support_point_z,left_sole_support_normal_x,left_sole_support_normal_y,left_sole_support_normal_z,left_sole_clearance_target,left_sole_clearance_target_x,left_sole_clearance_target_y,left_sole_clearance_target_z,left_sole_ankle_x,left_sole_ankle_y,left_sole_ankle_z,left_sole_heel_x,left_sole_heel_y,left_sole_heel_z,left_sole_toe_x,left_sole_toe_y,left_sole_toe_z,left_sole_heel_plane_distance,left_sole_toe_plane_distance,left_residual_sole_penetration,left_baseline_position_weight,left_baseline_rotation_weight,left_final_position_weight,left_final_rotation_weight,left_target_offset,left_offset_target,left_unconstrained_offset,left_sole_constraint_offset,left_current_offset,left_offset_spring_velocity,left_previous_offset_target,left_offset_spring_initialized,left_target_normal_x,left_target_normal_y,left_target_normal_z,left_current_normal_x,left_current_normal_y,left_current_normal_z,left_normal_spring_velocity_x,left_normal_spring_velocity_y,left_normal_spring_velocity_z,left_previous_normal_target_x,left_previous_normal_target_y,left_previous_normal_target_z,left_normal_spring_initialized,left_current_grounding_x,left_current_grounding_y,left_current_grounding_z,left_baseline_x,left_baseline_y,left_baseline_z,left_final_x,left_final_y,left_final_z,left_solved_x,left_solved_y,left_solved_z,left_position_residual,left_rotation_residual_degrees,right_hit,right_surface,right_query_shape,right_query_purpose,right_query_foot_index,right_query_origin_x,right_query_origin_y,right_query_origin_z,right_query_capsule_end_x,right_query_capsule_end_y,right_query_capsule_end_z,right_query_direction_x,right_query_direction_y,right_query_direction_z,right_query_radius,right_query_maximum_distance,right_query_layer_mask,right_query_minimum_ground_normal_dot,right_hit_location_x,right_hit_location_y,right_hit_location_z,right_impact_point_x,right_impact_point_y,right_impact_point_z,right_hit_normal_x,right_hit_normal_y,right_hit_normal_z,right_hit_distance,right_contact,right_transition,right_has_anchor,right_anchor_local_x,right_anchor_local_y,right_anchor_local_z,right_anchor_local_rotation_x,right_anchor_local_rotation_y,right_anchor_local_rotation_z,right_anchor_local_rotation_w,right_anchor_world_x,right_anchor_world_y,right_anchor_world_z,right_anchor_world_rotation_x,right_anchor_world_rotation_y,right_anchor_world_rotation_z,right_anchor_world_rotation_w,right_anchor_blend,right_swing_eligible,right_selected_for_rewrite,right_rewritten,right_prediction_reject,right_future_surface,right_future_point_x,right_future_point_y,right_future_point_z,right_future_normal_x,right_future_normal_y,right_future_normal_z,right_ground_envelope_count,right_ground_envelope_reject,right_predictive_query_count,right_predictive_rejected_query_count,right_prediction_horizon,right_swing_clearance,right_baseline_application,right_final_source,right_solver_result_available,right_plant_confidence,right_plant_contact,right_sole_height,right_placement_weight,right_animation_foot_speed,right_surface_distance,right_sole_support_surface,right_sole_support_point_x,right_sole_support_point_y,right_sole_support_point_z,right_sole_support_normal_x,right_sole_support_normal_y,right_sole_support_normal_z,right_sole_clearance_target,right_sole_clearance_target_x,right_sole_clearance_target_y,right_sole_clearance_target_z,right_sole_ankle_x,right_sole_ankle_y,right_sole_ankle_z,right_sole_heel_x,right_sole_heel_y,right_sole_heel_z,right_sole_toe_x,right_sole_toe_y,right_sole_toe_z,right_sole_heel_plane_distance,right_sole_toe_plane_distance,right_residual_sole_penetration,right_baseline_position_weight,right_baseline_rotation_weight,right_final_position_weight,right_final_rotation_weight,right_target_offset,right_offset_target,right_unconstrained_offset,right_sole_constraint_offset,right_current_offset,right_offset_spring_velocity,right_previous_offset_target,right_offset_spring_initialized,right_target_normal_x,right_target_normal_y,right_target_normal_z,right_current_normal_x,right_current_normal_y,right_current_normal_z,right_normal_spring_velocity_x,right_normal_spring_velocity_y,right_normal_spring_velocity_z,right_previous_normal_target_x,right_previous_normal_target_y,right_previous_normal_target_z,right_normal_spring_initialized,right_current_grounding_x,right_current_grounding_y,right_current_grounding_z,right_baseline_x,right_baseline_y,right_baseline_z,right_final_x,right_final_y,right_final_z,right_solved_x,right_solved_y,right_solved_z,right_position_residual,right_rotation_residual_degrees
2054,134,2054,1,2055,0,2055,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.501419E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1140127,1.25306,1.752924,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1140127,0.9599999,1.752924,0.1140127,0.9599999,1.752924,0,1,0,0.24306,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.00151491,1,0.08512412,0.288747,-98068,0.1140127,0.9599999,1.752924,0,1,0,0.001345694,0,0.001345694,0,0.1140127,1.042955,1.752924,0.1130412,0.9617259,1.751951,0.168154,0.9605699,1.799721,0.001725972,0.0005699992,0,1,1,1,1,0.2879792,0.2413457,0.2419158,0,0.2419158,-0.006666135,0.2413457,true,0,1,0,-9.809089E-45,1,-2.072701E-31,4.596259E-43,5.33166E-41,1.028134E-29,0,1,0,true,-0.2484747,0.3709342,0.1268126,-0.2484747,0.3709342,0.1268126,-0.2484747,0.3709342,0.1268126,-0.2484748,0.3709342,0.1268124,2.466581E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.5049708,1.253647,1.533109,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.5049708,0.7199999,1.533109,0.5049708,0.7199999,1.533109,0,1,0,0.4836466,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,5.685512E-05,1,0.0911734,0.04779375,-98058,0.5001333,0.7199999,1.475735,0,1,0,9.572506E-05,0,9.572506E-05,0,0.5001333,0.9208242,1.475735,0.5019367,0.8406724,1.463114,0.5176215,0.8282754,1.540436,0.1206725,0.1082755,0,1,1,1,1,0.04797918,9.572878E-05,0.000135519,0,0.000135519,-0.0005756984,9.572878E-05,true,0,1,0,-4.259947E-43,1,-4.049753E-43,2.116942E-41,0,2.011844E-41,0,1,0,true,0.1954637,0.1297406,0.06289133,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116564,0.2488035,0.007637367,2.61965E-07,0
2055,135,2055,1,2056,0,2056,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.478887E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1104994,1.253202,1.75362,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1104994,0.9599999,1.75362,0.1104994,0.9599999,1.75362,0,1,0,0.243202,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.001349587,1,0.09260722,0.2886236,-98068,0.1104994,0.9599999,1.75362,0,1,0,0.001241744,0,0.001241744,0,0.1104994,1.042868,1.75362,0.1094489,0.9616396,1.752673,0.1645448,0.9604451,1.800468,0.001639724,0.0004451871,0,1,1,1,1,0.2879792,0.2412418,0.2416869,0,0.2416869,-0.005322847,0.2412418,true,0,1,0,-1.401298E-45,1,-3.35579E-32,8.267661E-44,-7.61886E-42,1.665136E-30,0,1,0,true,-0.2520023,0.3708473,0.1261936,-0.2520023,0.3708473,0.1261936,-0.2520023,0.3708473,0.1261936,-0.2520024,0.3708474,0.1261935,1.666E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.5012689,1.253584,1.533298,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.5012689,0.7199999,1.533298,0.5012689,0.7199999,1.533298,0,1,0,0.4835838,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,4.761016E-05,1,0.09907208,0.04777896,-98058,0.5001333,0.7199999,1.475735,0,1,0,3.635883E-06,0,3.635883E-06,0,0.5001333,0.9208242,1.475735,0.5019368,0.8406724,1.463114,0.5176236,0.8282695,1.540431,0.1206725,0.1082696,0,1,1,1,1,0.04797918,3.639609E-06,0.0001001637,0,0.0001001637,-0.001127451,3.639609E-06,true,0,1,0,-6.866362E-44,1,-6.586103E-44,3.416366E-42,0,3.249611E-42,0,1,0,true,0.191943,0.1296424,0.06173155,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116564,0.2488035,0.007637516,1.145186E-07,0
2056,136,2056,1,2057,0,2057,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.529356E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1079102,1.253279,1.754243,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1079102,0.9599999,1.754243,0.1079102,0.9599999,1.754243,0,1,0,0.243279,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.001212268,1,0.06589,0.2884865,-98068,0.1079102,0.9599999,1.754243,0,1,0,0.001042247,0,0.001042247,0,0.1079102,1.042772,1.754243,0.1069608,0.9615409,1.753391,0.162111,0.9604712,1.801132,0.001541018,0.0004712343,0,1,1,1,1,0.2879792,0.2410423,0.2415135,0,0.2415135,-0.005460316,0.2410423,true,0,1,0,0,1,-7.222865E-33,1.261169E-44,9.360674E-43,3.584899E-31,0,1,0,true,-0.254642,0.3707508,0.1258404,-0.254642,0.3707508,0.1258404,-0.254642,0.3707508,0.1258404,-0.254642,0.3707509,0.1258403,1.237783E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.4983051,1.253517,1.533436,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.4983051,0.7199999,1.533436,0.4983051,0.7199999,1.533436,0,1,0,0.4835167,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,3.993115E-05,1,0.08505783,0.04775357,-98058,0.5001333,0.7199999,1.475735,0,1,0,0,0,0,0,0.5001333,0.9208242,1.475735,0.5019366,0.8406724,1.463114,0.5176266,0.8282592,1.540421,0.1206725,0.1082593,0,1,1,1,1,0.04797918,3.72529E-09,6.940241E-05,0,6.940241E-05,-0.0008361562,3.72529E-09,true,0,1,0,-1.541428E-44,1,-1.401298E-44,7.328791E-43,0,7.062544E-43,0,1,0,true,0.1891291,0.1295445,0.06079099,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116563,0.2488035,0.007637635,7.156049E-08,0
2057,137,2057,1,2058,0,2058,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.601345E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1066916,1.253225,1.754929,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1066916,0.9599999,1.754929,0.1066916,0.9599999,1.754929,0,1,0,0.2432251,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.001114089,1,0.05104361,0.2884548,-98068,0.1066916,0.9599999,1.754929,0,1,0,0.0009222031,0,0.0009222031,0,0.1066916,1.042596,1.754929,0.1059074,0.9613621,1.754186,0.1610818,0.960469,1.801906,0.001362145,0.0004690886,0,1,1,1,1,0.2879792,0.2409222,0.2413913,0,0.2413913,-0.005315023,0.2409222,true,0,1,0,0,1,-2.371993E-33,0,-3.923636E-44,1.177494E-31,0,1,0,true,-0.2560257,0.3705748,0.1260398,-0.2560257,0.3705748,0.1260398,-0.2560257,0.3705748,0.1260398,-0.2560259,0.3705747,0.1260395,2.95404E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.496623,1.253367,1.533533,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.496623,0.7199999,1.533533,0.496623,0.7199999,1.533533,0,1,0,0.4833668,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,3.444092E-05,1,0.06121957,0.04783452,-98058,0.5001333,0.7199999,1.475735,0,1,0,0,0,0,0,0.5001333,0.9208242,1.475735,0.5019365,0.8406724,1.463114,0.51763,0.8282486,1.540412,0.1206725,0.1082487,0,1,1,1,1,0.04797918,3.72529E-09,5.275996E-05,0,5.275996E-05,-0.0006503267,3.72529E-09,true,0,1,0,-5.605194E-45,1,-4.203895E-45,2.522337E-43,0,2.284116E-43,0,1,0,true,0.1875254,0.129378,0.06027427,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116565,0.2488036,0.007637322,3.232427E-07,0
2058,138,2058,1,2059,0,2059,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.634687E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1062651,1.253019,1.755933,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1062651,0.9599999,1.755933,0.1062651,0.9599999,1.755933,0,1,0,0.2430193,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.001016434,1,0.01669713,0.2885779,-98068,0.1062651,0.9599999,1.755933,0,1,0,0.00096035,0,0.00096035,0,0.1062651,1.042287,1.755933,0.1056271,0.9610513,1.75531,0.1608624,0.9603282,1.802963,0.001051426,0.0003283024,0,1,1,1,1,0.2879792,0.2409604,0.2412886,0,0.2412886,-0.003931088,0.2409604,true,0,1,0,0,1,-7.83352E-34,0,1.401298E-45,3.889353E-32,0,1,0,true,-0.2567859,0.3702664,0.1268224,-0.2567859,0.3702664,0.1268224,-0.2567859,0.3702664,0.1268224,-0.2567859,0.3702663,0.1268224,6.143906E-08,0,true,-98058,Sphere,CurrentGrounding,1,0.4955733,1.253025,1.533635,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.4955733,0.7199999,1.533635,0.4955733,0.7199999,1.533635,0,1,0,0.4830253,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,2.897996E-05,1,0.02595985,0.04811323,-98058,0.5001333,0.7199999,1.475735,0,1,0,0.0001519322,0,0.0001519322,0,0.5001333,0.9208242,1.475735,0.5019366,0.8406724,1.463114,0.5176337,0.8282374,1.540401,0.1206725,0.1082374,0,1,1,1,1,0.04797918,0.000151936,5.582062E-05,9.614229E-05,0.0001519629,0.0007604623,0.000151936,true,0,1,0,-1.401298E-45,1,-1.401298E-45,9.24857E-44,0,6.866362E-44,0,1,0,true,0.1865096,0.1291357,0.05999062,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637694,9.071675E-08,0
2059,139,2059,1,2060,0,2060,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.630893E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1052773,1.252996,1.755404,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1052773,0.9599999,1.755404,0.1052773,0.9599999,1.755404,0,1,0,0.2429965,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.0009382832,1,0.1025148,0.2885837,-98068,0.1052773,0.9599999,1.755404,0,1,0,0.0009485483,0,0.0009485483,0,0.1052773,1.042176,1.755404,0.1047158,0.96094,1.754753,0.1599035,0.9602519,1.802461,0.0009400845,0.0002520084,0,1,1,1,1,0.2879792,0.2409486,0.2412006,0,0.2412006,-0.003071349,0.2409486,true,0,1,0,0,1,-2.255579E-34,0,0,1.12011E-32,0,1,0,true,-0.2575163,0.3701554,0.1259728,-0.2575163,0.3701554,0.1259728,-0.2575163,0.3701554,0.1259728,-0.2575163,0.3701553,0.1259727,1.365714E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.4945779,1.253105,1.533362,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.4945779,0.7199999,1.533362,0.4945779,0.7199999,1.533362,0,1,0,0.4831046,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,-6.481246E-05,1,0.07880048,0.04802835,-98058,0.5001333,0.7199999,1.475735,0,1,0,7.241964E-05,0,7.241964E-05,0,0.5001333,0.9208242,1.475735,0.5019367,0.8406724,1.463114,0.5176358,0.8282297,1.540395,0.1206725,0.1082298,0,1,1,1,1,0.04797918,7.242337E-05,0.0001552253,0,0.0001552253,-0.0003604539,7.242337E-05,true,0,1,0,0,1,0,1.821688E-44,0,1.961818E-44,0,1,0,true,0.1856795,0.1292182,0.05937749,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637531,9.010275E-08,0
2060,140,2060,1,2061,0,2061,false,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,1,lyra-5.7/ABP_Mannequin_Base/CR_Mannequin_FootPlant,unreal-engine-5.7/SpringInterpV2/FMath.SpringDamper,corin.animation-rig,87731f0d0ca14844bbf861368b9847b3,corin.foot-placement,6d6118d2f41a5948ddd18dc6d88083c8c5bf77a4682a4ec3fce5d2ec6af01624,298b6781705cafb383942fcc3f3b1f6e0800ead13829aedd29916feeb5d1f702,Corin.FootPlacementRig,2997edf1c34f13f7e2a3033372226eb399379f30c4303fddfe3e97ec1e4bf38d,0,-192572,0.04797918,0.04797917,0.04797917,2.620425E-08,0.04797918,true,0,0.04797917,0,1,PelvisPreSolveTranslation,FootGrounding,ModifierNotCompiled,-1,-1,-1,0,,,true,-98068,Sphere,CurrentGrounding,0,0.1016946,1.25293,1.754632,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.1016946,0.9599999,1.754632,0.1016946,0.9599999,1.754632,0,1,0,0.2429298,Swing,None,false,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,false,-0.0009221684,1,0.1424755,0.2886643,-98068,0.1016946,0.9599999,1.754632,0,1,0,0.001043439,0,0.001043439,0,0.1016946,1.042052,1.754632,0.1010971,0.9608158,1.753973,0.1562421,0.9600991,1.801727,0.000815928,9.918213E-05,0,1,1,1,1,0.2879792,0.2410434,0.2411427,0,0.2411427,-0.001469583,0.2410434,true,0,1,0,0,1,-6.13597E-35,0,0,3.04768E-33,0,1,0,true,-0.260579,0.3700309,0.1239599,-0.260579,0.3700309,0.1239599,-0.260579,0.3700309,0.1239599,-0.2605791,0.3700309,0.1239598,1.944302E-07,0,true,-98058,Sphere,CurrentGrounding,1,0.4920831,1.252733,1.53285,0,0,0,0,-1,0,0.05,1,4608,0.5735765,0.4920831,0.7199999,1.53285,0.4920831,0.7199999,1.53285,0,1,0,0.4827334,Anchored,None,true,0.1562916,0.7789224,-0.06718682,-0.5739628,-0.5066513,-0.5039867,-0.3998359,0.5001333,0.9208242,1.475735,-0.5739628,-0.5066513,-0.5039867,-0.3998359,1,false,false,false,ModifierNotCompiled,0,0,0,0,0,0,0,0,ModifierNotCompiled,0,0,0,0,FootPlacementEffectorTarget,FootGrounding,true,1,true,-0.0003434742,1,0.1009423,0.04835141,-98058,0.5001333,0.7199999,1.475735,0,1,0,0.0004423857,0,0.0004423857,0,0.5001333,0.9208242,1.475735,0.5019367,0.8406725,1.463114,0.5176389,0.8282169,1.540384,0.1206726,0.108217,0,1,1,1,1,0.04797918,0.0004423894,0.0001910601,0.0002513528,0.0004424129,0.002632402,0.0004423894,true,0,1,0,0,1,0,-1.401298E-45,0,-1.401298E-45,0,1,0,true,0.1835376,0.1291342,0.05799958,0.2116564,0.2488034,0.007637609,0.2116564,0.2488034,0.007637609,0.2116564,0.2488036,0.007637426,2.18017E-07,0
